time,T_horno,T_preH_pos,T_preH_neg,T_out_pos,T_out_neg,P_out_pos,P_out_neg,Humedad,T_humidificador,Voltaje,Corriente,FlujoO2,FlujoCO2,FlujoCO,FlujoH2,FlujoCH4,FlujoPurga,FlujoN2_neg,FlujoN2_pos,FlujoAire,Valvula solH2,Valvula solCO2,Valvula solCO,Valvula solCH4,Valvula solPurga,Valvula solN2_neg,Valvula solO2,Valvula solN2_pos,Valvula solAire 
12-19 11:48:07.94,26.0367,24.8203,25.3897,0.0,28.0814,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:08.20,26.0367,24.8203,25.3897,0.0,28.0814,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:08.48,26.0367,24.8203,25.3897,0.0,28.0814,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:08.74,26.0189,24.8041,25.3969,0.0,28.0753,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:09.00,26.0189,24.8041,25.3969,0.0,28.0753,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:09.26,26.0189,24.8041,25.3969,0.0,28.0753,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:09.53,26.0189,24.8041,25.3969,0.0,28.0753,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:09.80,26.0023,24.8131,25.3984,0.0,28.0723,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:10.05,26.0023,24.8131,25.3984,0.0,28.0723,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:10.32,26.0023,24.8131,25.3984,0.0,28.0723,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:10.59,26.0023,24.8131,25.3984,0.0,28.0723,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:10.85,25.9929,24.8173,25.4045,0.0,28.0821,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:11.11,25.9929,24.8173,25.4045,0.0,28.0821,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:11.37,25.9929,24.8173,25.4045,0.0,28.0821,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:11.64,25.9929,24.8173,25.4045,0.0,28.0821,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:11.90,25.985,24.8048,25.3973,0.0,28.0788,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:12.16,25.985,24.8048,25.3973,0.0,28.0788,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:12.43,25.985,24.8048,25.3973,0.0,28.0788,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:12.69,25.9869,24.8098,25.4106,0.0,28.0735,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:12.96,25.9869,24.8098,25.4106,0.0,28.0735,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:13.22,25.9869,24.8098,25.4106,0.0,28.0735,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:13.49,25.9869,24.8098,25.4106,0.0,28.0735,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:13.76,25.9873,24.8192,25.4,0.0,28.0705,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:14.02,25.9873,24.8192,25.4,0.0,28.0705,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:14.30,25.9873,24.8192,25.4,0.0,28.0705,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:14.56,25.9873,24.8192,25.4,0.0,28.0705,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:14.82,25.9858,24.8158,25.4106,0.0,28.0761,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:15.09,25.9858,24.8158,25.4106,0.0,28.0761,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:15.35,25.9858,24.8158,25.4106,0.0,28.0761,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:15.62,25.9858,24.8158,25.4106,0.0,28.0761,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:15.87,25.9801,24.8158,25.4011,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:16.14,25.9801,24.8158,25.4011,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:16.40,25.9801,24.8158,25.4011,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:16.67,25.9801,24.8158,25.4011,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:16.93,25.981,24.822,25.3971,0.0,28.0721,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:17.19,25.981,24.822,25.3971,0.0,28.0721,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:17.46,25.981,24.822,25.3971,0.0,28.0721,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:17.72,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:17.99,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:18.25,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:18.52,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:18.78,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:19.04,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:19.31,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:19.57,25.9904,24.8088,25.3979,0.0,28.071,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:19.83,26.0001,24.8143,25.4038,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:20.10,26.0001,24.8143,25.4038,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:20.37,26.0001,24.8143,25.4038,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:20.64,26.0001,24.8143,25.4038,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:20.93,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:21.19,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:21.46,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.203,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:21.72,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:21.99,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:22.26,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:22.52,26.0024,24.8101,25.3932,0.0,28.078,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:22.78,26.0056,24.81,25.3863,0.0,28.0779,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:23.05,26.0056,24.81,25.3863,0.0,28.0779,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:23.31,26.0056,24.81,25.3863,0.0,28.0779,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:23.57,26.0056,24.81,25.3863,0.0,28.0779,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:23.84,26.0098,24.8161,25.3904,0.0,28.0816,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:24.11,26.0098,24.8161,25.3904,0.0,28.0816,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:24.38,26.0098,24.8161,25.3904,0.0,28.0816,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:24.64,26.0098,24.8161,25.3904,0.0,28.0816,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:24.90,26.0045,24.8108,25.3965,0.0,28.0771,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:25.17,26.0045,24.8108,25.3965,0.0,28.0771,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:25.43,26.0045,24.8108,25.3965,0.0,28.0771,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:25.70,25.9985,24.81,25.3931,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:25.96,25.9985,24.81,25.3931,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:26.23,25.9985,24.81,25.3931,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:26.49,25.9985,24.81,25.3931,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:26.75,25.9909,24.8127,25.3942,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:27.02,25.9909,24.8127,25.3942,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:27.28,25.9909,24.8127,25.3942,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:27.54,25.9909,24.8127,25.3942,0.0,28.0662,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:27.80,25.9892,24.808,25.3933,0.0,28.0698,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:28.06,25.9892,24.808,25.3933,0.0,28.0698,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:28.32,25.9892,24.808,25.3933,0.0,28.0698,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:28.58,25.9892,24.808,25.3933,0.0,28.0698,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:28.85,25.987,24.8148,25.3952,0.0,28.0687,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:29.11,25.987,24.8148,25.3952,0.0,28.0687,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:29.37,25.987,24.8148,25.3952,0.0,28.0687,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:29.64,25.987,24.8148,25.3952,0.0,28.0687,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:29.90,25.9896,24.8087,25.3944,0.0,28.0713,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:30.17,25.9896,24.8087,25.3944,0.0,28.0713,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:30.43,25.9896,24.8087,25.3944,0.0,28.0713,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:30.70,25.9715,24.8121,25.3948,0.0,28.0788,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:30.96,25.9715,24.8121,25.3948,0.0,28.0788,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:31.22,25.9715,24.8121,25.3948,0.0,28.0788,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:31.49,25.9715,24.8121,25.3948,0.0,28.0788,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:31.75,25.9764,24.8136,25.3936,0.0,28.0705,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:32.01,25.9764,24.8136,25.3936,0.0,28.0705,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:32.27,25.9764,24.8136,25.3936,0.0,28.0705,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:32.53,25.9764,24.8136,25.3936,0.0,28.0705,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:32.80,25.9598,24.8079,25.3902,0.0,28.0728,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:33.06,25.9598,24.8079,25.3902,0.0,28.0728,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:33.33,25.9598,24.8079,25.3902,0.0,28.0728,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:33.59,25.9598,24.8079,25.3902,0.0,28.0728,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:33.85,25.9643,24.8197,25.3884,0.0,28.0665,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:34.12,25.9643,24.8197,25.3884,0.0,28.0665,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:34.38,25.9643,24.8197,25.3884,0.0,28.0665,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:34.65,25.9643,24.8197,25.3884,0.0,28.0665,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:34.91,25.9666,24.8088,25.3956,0.0,28.0714,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:35.17,25.9666,24.8088,25.3956,0.0,28.0714,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:35.43,25.9666,24.8088,25.3956,0.0,28.0714,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:35.70,25.9674,24.8125,25.3929,0.0,28.0657,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:35.97,25.9674,24.8125,25.3929,0.0,28.0657,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:36.23,25.9674,24.8125,25.3929,0.0,28.0657,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:36.50,25.9674,24.8125,25.3929,0.0,28.0657,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:36.76,25.9484,24.8132,25.386,0.0,28.0697,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:37.02,25.9484,24.8132,25.386,0.0,28.0697,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:37.29,25.9484,24.8132,25.386,0.0,28.0697,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:37.55,25.9484,24.8132,25.386,0.0,28.0697,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:37.82,25.9521,24.8101,25.3841,0.0,28.069,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:38.08,25.9521,24.8101,25.3841,0.0,28.069,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:38.34,25.9521,24.8101,25.3841,0.0,28.069,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:38.60,25.9521,24.8101,25.3841,0.0,28.069,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:38.87,25.9431,24.8086,25.397,0.0,28.0663,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
12-19 11:48:39.14,25.9431,24.8086,25.397,0.0,28.0663,4.0,5.0,0.0,-40.0,12.2026,0.0,10.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,True,False,False,True,False,True,False,True,False
